payment_id,order_id,provider,amount,status,transaction_id,created_at,updated_at
402,402,PayPal,75.26,refunded,7d331062-2d77-471c-93c1-ebdfbe383560,2025-09-06 19:40:36,2025-10-13 19:40:36
403,403,Stripe,1153.81,failed,bfc7076f-670f-4dc7-a217-d48a32ca3218,2025-10-29 19:40:36,2025-10-07 19:40:36
404,404,Adyen,1206.91,refunded,e7f8d2ed-faec-4706-a7e8-3fa8d05e2e0a,2025-09-21 19:40:36,2025-10-17 19:40:36
405,405,PayPal,683.03,failed,6aa4230a-40f8-429b-b5c1-434be064b314,2025-09-21 19:40:36,2025-10-29 19:40:36
406,406,PayPal,947.06,failed,5ebd6d18-203b-4519-896e-4be0cff9ef11,2025-08-17 19:40:36,2025-10-25 19:40:36
407,407,Stripe,443.54,refunded,6855ab3c-ee24-4188-95bd-019d6fa909de,2025-10-21 19:40:36,2025-10-23 19:40:36
408,408,Stripe,1372.13,success,c4e34225-d08d-4341-ae84-a641f760f765,2025-10-28 19:40:36,2025-10-12 19:40:36
409,409,PayPal,1494.89,success,4989402d-1ede-47e8-9b4b-43096079ad6c,2025-09-07 19:40:36,2025-10-30 19:40:36
410,410,Stripe,227.45,failed,c42e5ae0-350c-4294-80b7-257e5c1c3ab1,2025-10-04 19:40:36,2025-11-02 19:40:36
411,411,PayPal,1087.91,failed,0189f682-ead4-4162-95de-c36eef250cee,2025-10-30 19:40:36,2025-10-23 19:40:36
412,412,Stripe,433.46,pending,2d5d0072-c827-4bcb-97ff-a4be5d63246a,2025-10-20 19:40:36,2025-10-30 19:40:36
413,413,Adyen,714.91,refunded,5f19b9c2-18ed-41fd-b9b5-0f9b7d47b808,2025-09-10 19:40:36,2025-10-29 19:40:36
414,414,PayPal,901.08,refunded,fac07189-7195-4ca3-b85f-5f22e6b1bba1,2025-10-06 19:40:36,2025-10-19 19:40:36
415,415,Stripe,1382.47,failed,929fbf16-66e1-467a-9757-244794e6926f,2025-11-01 19:40:36,2025-10-30 19:40:36
416,416,Adyen,1176.08,pending,4fe3a77b-d383-4b35-9391-6b7afb822591,2025-09-23 19:40:36,2025-11-01 19:40:36
417,417,PayPal,64.75,failed,aa822918-af72-4698-8250-6bee074abeac,2025-10-30 19:40:36,2025-10-12 19:40:36
418,418,PayPal,1322.68,failed,d30d9245-916d-43a5-8834-30c6784053fb,2025-11-01 19:40:36,2025-10-26 19:40:36
419,419,Stripe,1237.13,failed,61524c3d-a678-4736-bd7e-c2d82ba1ce0f,2025-10-13 19:40:36,2025-10-15 19:40:36
420,420,Stripe,520.58,failed,76d8b649-0601-41e0-8894-c9fe78024656,2025-11-02 19:40:36,2025-10-16 19:40:36
421,421,Stripe,1244.91,failed,bf7948dc-62f9-4468-91dc-2639612b4151,2025-10-07 19:40:36,2025-10-23 19:40:36
422,422,Adyen,777.13,pending,60431f72-1a50-4403-bdbd-2943c0e56459,2025-11-01 19:40:36,2025-10-17 19:40:36
423,423,Adyen,1229.15,success,66f9b036-abe1-40e5-9924-fa06e5b4cdfe,2025-11-05 19:40:36,2025-10-22 19:40:36
424,424,PayPal,436.9,failed,3c5f3e26-b05e-4fb5-b11c-791d1a1f2121,2025-09-05 19:40:36,2025-10-16 19:40:36
425,425,PayPal,543.42,success,7a7393ad-863c-4098-b01d-3913c32e8394,2025-08-17 19:40:36,2025-10-26 19:40:36
426,426,Adyen,1228.42,failed,84e481c7-1d9b-465b-a2ec-fc5f13a61db3,2025-08-08 19:40:36,2025-11-02 19:40:36
427,427,Stripe,992.04,refunded,a022e29f-71e4-4ae1-83ea-9656f42f6f21,2025-08-12 19:40:36,2025-10-26 19:40:36
428,428,PayPal,1233.2,refunded,edb8eb29-8639-45a2-8573-afc790f7ec8f,2025-10-21 19:40:36,2025-10-24 19:40:36
429,429,Adyen,1101.2,failed,e9fd6141-af3b-4d99-927c-500d2fbff690,2025-10-20 19:40:36,2025-10-11 19:40:36
430,430,Adyen,130.52,refunded,e29a44df-422e-4196-a0a1-fe9467a425bc,2025-10-02 19:40:36,2025-11-06 19:40:36
431,431,Adyen,139.73,pending,35872e47-8985-436a-85e8-6b3c997513e4,2025-10-01 19:40:36,2025-10-21 19:40:36
432,432,PayPal,1177.08,failed,1b29f9cd-0666-49d5-a89a-d2760de19294,2025-09-02 19:40:36,2025-10-15 19:40:36
433,433,PayPal,392.26,pending,c17a30b9-786e-4f86-a98c-7e88068ab5be,2025-10-23 19:40:36,2025-10-31 19:40:36
434,434,Adyen,1423.55,refunded,eb6b835d-d84a-4aba-950a-6b74038f9c99,2025-10-21 19:40:36,2025-10-12 19:40:36
435,435,Adyen,1200.72,success,5539311a-0e62-4f84-bd4a-c80a8116c1ca,2025-11-01 19:40:36,2025-11-03 19:40:36
436,436,Adyen,794.84,failed,c6bd344e-852a-436e-9349-f8382c09e35a,2025-08-20 19:40:36,2025-10-10 19:40:36
437,437,Adyen,205.03,failed,c325a386-47ec-4a08-9d4e-16c79937f0fc,2025-09-16 19:40:36,2025-10-21 19:40:36
438,438,Stripe,361.59,success,28359056-ecdd-458f-b00a-267b83d3bb8e,2025-09-03 19:40:36,2025-10-10 19:40:36
439,439,PayPal,441.53,pending,ac9551a9-9879-44e2-810b-76dac49084fb,2025-08-31 19:40:36,2025-11-02 19:40:36
440,440,Stripe,775.49,success,30ccc808-d720-42c3-aa8a-4b5168b37812,2025-10-19 19:40:36,2025-10-21 19:40:36
441,441,Adyen,969.73,failed,3ac7b56c-2099-4579-a16a-ca4d4932791d,2025-09-19 19:40:36,2025-11-01 19:40:36
442,442,PayPal,331.13,failed,245ceb75-954f-4c27-959e-aa23d51dc479,2025-08-26 19:40:36,2025-10-16 19:40:36
443,443,Stripe,518.82,failed,d424347e-c951-49ff-bc52-a50e92466516,2025-10-20 19:40:36,2025-10-28 19:40:36
444,444,Adyen,1025.74,pending,a34fb6bd-2216-4e9a-b811-0807c74eb874,2025-09-28 19:40:36,2025-10-28 19:40:36
445,445,PayPal,511.61,pending,3e30e14d-c786-49aa-935e-1cf9f701c367,2025-09-25 19:40:36,2025-10-13 19:40:36
446,446,PayPal,859.76,failed,35da0c72-79a5-466a-a53a-cba8fa75f66b,2025-11-04 19:40:36,2025-10-29 19:40:36
447,447,Stripe,1157.33,failed,00e8cd5f-f7e2-4e31-be70-0eeb74a9a489,2025-09-08 19:40:36,2025-10-28 19:40:36
448,448,Adyen,1220.9,pending,6c9f9383-0c17-474d-8a65-745dc9294843,2025-08-12 19:40:36,2025-10-26 19:40:36
449,449,Stripe,1100.24,failed,e9301bbd-0b63-4eb7-93e5-1d1a13c53ba2,2025-09-06 19:40:36,2025-10-22 19:40:36
450,450,Adyen,87.41,refunded,9179b0f3-5acc-4893-90e3-ed933150903e,2025-10-13 19:40:36,2025-10-27 19:40:36
451,451,Stripe,350.28,pending,d0928e5d-834f-464e-8665-608f75a4b440,2025-09-22 19:40:36,2025-10-14 19:40:36
452,452,PayPal,1247.11,pending,472e1967-3306-453d-8b71-e62fab7de537,2025-09-07 19:40:36,2025-10-16 19:40:36
453,453,PayPal,1243.18,refunded,1fe8282d-06dd-4450-a3e6-a0f2d4eda292,2025-09-16 19:40:36,2025-10-11 19:40:36
454,454,PayPal,1362.69,refunded,7ce0be7d-2204-454c-a56c-9bfb252eca12,2025-11-04 19:40:36,2025-10-31 19:40:36
455,455,Stripe,1064.49,refunded,c9a4cc69-6179-4204-9235-22f89acf3a9f,2025-09-10 19:40:36,2025-10-10 19:40:36
456,456,Adyen,85.87,pending,f5b3b918-dd31-420c-9573-7af4200e354d,2025-10-11 19:40:36,2025-10-11 19:40:36
457,457,Adyen,155.13,failed,89c2fcfe-3a4d-4049-a480-24c863ca9180,2025-10-21 19:40:36,2025-11-05 19:40:36
458,458,Adyen,729.75,refunded,3545a3a9-4ed8-4e7b-99c4-8291a9328ffd,2025-10-16 19:40:36,2025-11-03 19:40:36
459,459,PayPal,1080.51,pending,e6075f28-0edf-4f8f-a670-688cbdb114db,2025-08-17 19:40:36,2025-10-18 19:40:36
460,460,Stripe,816.17,success,fce6bc73-5d0a-4782-94db-ca485ecf5cb4,2025-08-27 19:40:36,2025-10-11 19:40:36
461,461,PayPal,936.72,failed,0221e0ed-cb6a-4721-bdd2-23530306fc5d,2025-10-25 19:40:36,2025-10-09 19:40:36
462,462,Adyen,1197.98,refunded,924172c3-95fe-407b-a329-7a9519b286f8,2025-09-06 19:40:36,2025-10-20 19:40:36
463,463,Adyen,438.57,success,2b0d5e5c-5618-4747-b991-80f4809748e7,2025-08-18 19:40:36,2025-11-06 19:40:36
464,464,Adyen,446.83,refunded,ea86cf78-6ea6-4b11-9dc2-b74c0eca906f,2025-09-09 19:40:36,2025-11-05 19:40:36
465,465,PayPal,588.42,pending,0227f71f-b121-4985-b5ef-141cf7be9ee3,2025-09-07 19:40:36,2025-11-06 19:40:36
466,466,Stripe,813.82,success,b7bd81d4-11ea-446f-8ea5-7b74da4fcec2,2025-08-25 19:40:36,2025-10-07 19:40:36
467,467,Stripe,688.68,success,22f1383e-e43b-4bac-bb2b-75ef13c25268,2025-08-14 19:40:36,2025-10-27 19:40:36
468,468,Stripe,83.08,success,d9fcc977-b6f8-4b3d-855d-f62c1fc57b48,2025-10-05 19:40:36,2025-10-17 19:40:36
469,469,PayPal,1026.38,pending,b3890e97-ea2e-4a7c-a6d1-1122574321de,2025-10-06 19:40:36,2025-10-13 19:40:36
470,470,Stripe,1442.16,pending,38640458-cbd7-4685-ae23-b944bd967c40,2025-08-25 19:40:36,2025-10-17 19:40:36
471,471,Adyen,30.61,refunded,7b136058-bf0f-4b01-b936-4f0f8a9748ca,2025-09-18 19:40:36,2025-10-22 19:40:36
472,472,PayPal,485.19,failed,70c6b91e-cb0a-46e4-bc88-0e625b576ae0,2025-11-02 19:40:36,2025-10-15 19:40:36
473,473,PayPal,1141.5,pending,6f79a4d4-64cd-4262-87ba-8f348b1fb2cc,2025-09-27 19:40:36,2025-10-13 19:40:36
474,474,Stripe,367.75,pending,66e46861-8e66-42db-8c68-d3dd9792af8b,2025-08-30 19:40:36,2025-11-05 19:40:36
475,475,PayPal,461.49,failed,c434d83b-e990-4e4f-9185-67ae5214a2ab,2025-11-05 19:40:36,2025-10-07 19:40:36
476,476,Stripe,825.94,success,51c23b0d-dc98-439f-8630-bab6ea0d7312,2025-10-14 19:40:36,2025-10-28 19:40:36
477,477,Stripe,157.67,success,910ab848-bba0-4ce0-b533-47322af3ef9e,2025-08-13 19:40:36,2025-10-27 19:40:36
478,478,PayPal,636.78,success,5932fb8d-7951-411c-8f0d-fc60f826fc13,2025-09-13 19:40:36,2025-10-18 19:40:36
479,479,PayPal,904.59,refunded,41ce6734-59d2-4bf7-befb-a344e4e844e6,2025-10-23 19:40:36,2025-10-15 19:40:36
480,480,Stripe,1465.09,failed,23f81946-f8de-4305-98a3-c189599778f9,2025-11-06 19:40:36,2025-11-01 19:40:36
481,481,Stripe,1436.62,pending,aca82d7b-9a78-4894-9ddc-d1ed12b9d464,2025-09-14 19:40:36,2025-11-06 19:40:36
482,482,Adyen,606.53,pending,c2d05310-4797-464f-bc9e-14e80b93e85a,2025-08-21 19:40:36,2025-10-24 19:40:36
483,483,Adyen,731.41,pending,38ff8a7e-8977-4b67-aa5e-e4790890dbc6,2025-08-21 19:40:36,2025-10-08 19:40:36
484,484,Adyen,372.55,success,1efed864-7f1e-4d66-8c65-05dd99047f9a,2025-08-12 19:40:36,2025-10-15 19:40:36
485,485,Adyen,827.28,refunded,13749896-c645-4cc9-b246-0c6b3b032571,2025-09-21 19:40:36,2025-10-20 19:40:36
486,486,PayPal,411.98,failed,5958b9ef-81b9-4f6c-9e90-81caa826495e,2025-08-29 19:40:36,2025-10-09 19:40:36
487,487,PayPal,240.64,failed,0f0c4650-72b0-4b21-8592-7da501be2fb1,2025-09-16 19:40:36,2025-10-19 19:40:36
488,488,Stripe,37.37,pending,de105b19-f5e6-4d1a-9080-36a6527cc2e2,2025-10-04 19:40:36,2025-10-25 19:40:36
489,489,Adyen,363.52,success,4487bbed-e8e4-4b9e-a20b-a3cffa508665,2025-09-16 19:40:36,2025-10-24 19:40:36
490,490,Stripe,605.37,success,7a551eb1-715b-4b62-b79a-277583365365,2025-10-19 19:40:36,2025-11-03 19:40:36
491,491,Stripe,982.58,pending,d16ab75f-0b5e-416b-a7a5-a0f4b2401e91,2025-09-18 19:40:36,2025-10-25 19:40:36
492,492,Adyen,1412.51,pending,ba45549e-5195-41f5-bd87-64503d7b7028,2025-09-11 19:40:36,2025-10-07 19:40:36
493,493,Adyen,745.16,pending,0268cf71-17b5-45fa-925e-18dcc567cb46,2025-11-02 19:40:36,2025-10-31 19:40:36
494,494,Adyen,333.26,failed,1e2c135f-710d-4ca8-bab4-57ba8ac73fe0,2025-08-14 19:40:36,2025-11-04 19:40:36
495,495,PayPal,487.37,refunded,3021e075-9540-4ecf-a554-550b02730c62,2025-10-24 19:40:36,2025-10-19 19:40:36
496,496,Stripe,91.95,refunded,60ed9996-f564-494e-a6b0-ec065b6260d0,2025-10-31 19:40:36,2025-10-20 19:40:36
497,497,Adyen,751.75,success,ea0e1ce0-d272-4d56-875a-b5e06a460c91,2025-09-10 19:40:36,2025-10-31 19:40:36
498,498,Stripe,22.61,failed,d112791c-7af1-49da-b53a-80166f18ef08,2025-10-09 19:40:36,2025-10-14 19:40:36
499,499,Stripe,112.06,success,29a190d7-7f8a-4c21-9ddd-543cc7a5cc6c,2025-08-27 19:40:36,2025-10-17 19:40:36
500,500,Adyen,1277.37,pending,2f03e4d4-2c9c-49f5-ba5a-1bf93ffc8464,2025-08-10 19:40:36,2025-10-18 19:40:36
501,501,Adyen,1109.52,refunded,fc860e2b-4a2f-42ff-a8b7-ecaf7cc34b50,2025-08-26 19:40:36,2025-10-31 19:40:36
502,502,PayPal,136.29,pending,0d813564-fffa-4acf-b63f-4b4735fca3db,2025-11-03 19:40:36,2025-10-27 19:40:36
503,503,PayPal,253.84,failed,de4b40a6-920d-4568-b36d-7a383ec60f14,2025-10-30 19:40:36,2025-11-01 19:40:36
504,504,Adyen,89.87,refunded,b2e030f0-7280-4d5a-b812-e97c13dd7629,2025-10-26 19:40:36,2025-10-15 19:40:36
505,505,PayPal,827.72,success,8aa48914-b6d9-4349-96e3-7aaf740de528,2025-09-17 19:40:36,2025-10-22 19:40:36
506,506,Stripe,639.7,refunded,2c82eb57-7503-426c-acc4-6c7431bb1cc1,2025-09-25 19:40:36,2025-10-07 19:40:36
507,507,PayPal,943.22,refunded,b41ecd8e-c594-474a-85c4-66491af2b729,2025-10-06 19:40:36,2025-10-23 19:40:36
508,508,PayPal,1048.58,success,f45b2d48-bc84-410b-bdbc-55d15ac01110,2025-09-01 19:40:36,2025-10-31 19:40:36
509,509,PayPal,178.4,success,9f143921-2a98-4913-812e-a28bf52e4af8,2025-10-29 19:40:36,2025-10-15 19:40:36
510,510,PayPal,717.62,failed,d8c1ad93-5df4-40bd-9778-71dba0e9a09f,2025-08-19 19:40:36,2025-11-03 19:40:36
511,511,PayPal,1089.02,refunded,534224c1-10e9-4c34-b4c0-73f741f48bf5,2025-08-09 19:40:36,2025-11-05 19:40:36
512,512,PayPal,919.29,success,048b9cbe-693b-46b3-b3d5-f3fb6642c9b0,2025-09-12 19:40:36,2025-10-09 19:40:36
513,513,Stripe,642.51,pending,7998e718-8512-42ed-912f-c1ec43ae1595,2025-08-30 19:40:36,2025-11-04 19:40:36
514,514,Adyen,1350.3,success,2703262b-f8e6-4790-ad50-a8a684f90f9a,2025-09-22 19:40:36,2025-10-08 19:40:36
515,515,Adyen,658.51,failed,3de90a15-1411-4567-979b-7885d7dc0c4f,2025-08-24 19:40:36,2025-10-26 19:40:36
516,516,Stripe,617.1,refunded,adbc1b85-48e4-4a0b-915c-25e02e7815c5,2025-11-05 19:40:36,2025-10-19 19:40:36
517,517,PayPal,1014.15,failed,13d9b089-e4cb-4ae3-ad7d-568c614b5ae4,2025-09-22 19:40:36,2025-10-17 19:40:36
518,518,Adyen,205.99,pending,ed6e0159-48df-4f62-ad28-4d0fd3ab9ce8,2025-10-02 19:40:36,2025-10-21 19:40:36
519,519,PayPal,836.41,failed,7c2c604a-3ebc-4955-8948-33496df25246,2025-10-10 19:40:36,2025-10-29 19:40:36
520,520,Adyen,45.87,pending,95d717b3-d7fe-4a94-9d2e-bc078b8bd138,2025-08-10 19:40:36,2025-10-20 19:40:36
521,521,Adyen,1026.21,failed,20c5961c-15f7-4114-ae0e-712f3d905f34,2025-09-04 19:40:36,2025-10-24 19:40:36
522,522,PayPal,901.68,refunded,f01d6c26-eb5d-463d-91de-84d666b41430,2025-08-17 19:40:36,2025-10-16 19:40:36
523,523,Stripe,53.49,refunded,17aedd20-5bd7-4e52-a032-fb63568a925a,2025-08-30 19:40:36,2025-10-13 19:40:36
524,524,Adyen,806.97,pending,862effab-447d-4c60-8e9b-c2c9f2001ce1,2025-09-11 19:40:36,2025-11-01 19:40:36
525,525,Stripe,629.84,failed,e93b4287-f53e-4530-94a9-599c475f5569,2025-10-12 19:40:36,2025-10-24 19:40:36
526,526,Stripe,1175.03,success,4e32b8b2-b762-4e4e-bc1e-c0cabaf6029e,2025-10-19 19:40:36,2025-10-13 19:40:36
527,527,Stripe,1451.87,pending,7ebfe7b3-9269-41b1-bbd2-aec4dfab24ac,2025-09-15 19:40:36,2025-10-15 19:40:36
528,528,Stripe,501.17,refunded,c61f79dd-dd8c-4d67-8dc8-eaad19dd2561,2025-11-03 19:40:36,2025-11-05 19:40:36
529,529,Stripe,218.77,success,b7930975-6ca9-47ce-b1ba-c45d036d2577,2025-09-05 19:40:36,2025-10-30 19:40:36
530,530,Adyen,318.64,success,25d566f6-d90d-4a25-91ae-97ce267a6b18,2025-11-06 19:40:36,2025-11-05 19:40:36
531,531,Adyen,1019.75,refunded,b38a2367-2bb8-47cc-9480-5f62d67535e8,2025-10-13 19:40:36,2025-10-22 19:40:36
532,532,Stripe,350.29,refunded,07ff099d-b540-47c9-85fc-f8a9fe65dd42,2025-09-07 19:40:36,2025-10-24 19:40:36
533,533,Adyen,1446.2,success,d3f43c2d-c8ae-4564-9a74-29f80b185794,2025-10-05 19:40:36,2025-10-16 19:40:36
534,534,Stripe,817.07,success,87745a90-9dd1-4abc-95c0-9545a1e0cb02,2025-10-17 19:40:36,2025-11-02 19:40:36
535,535,Stripe,1148.85,failed,0fcab846-0f57-4479-85b3-11464bcb0deb,2025-10-15 19:40:36,2025-10-11 19:40:36
536,536,PayPal,608.38,refunded,01bf28da-8f4c-44b4-8f53-fd07cfd407d4,2025-08-14 19:40:36,2025-10-10 19:40:36
537,537,Adyen,247.95,pending,496198a8-e23c-4499-9484-dac5320b2069,2025-09-25 19:40:36,2025-10-16 19:40:36
538,538,Stripe,213.08,pending,c474562a-0824-486e-bd05-1515b18ae3a3,2025-11-01 19:40:36,2025-10-13 19:40:36
539,539,Adyen,1235.94,refunded,2e28f81d-f079-45e1-9f52-96e07bb66c50,2025-10-14 19:40:36,2025-10-30 19:40:36
540,540,Adyen,1119.17,success,72331e33-fee3-4261-beed-396d7b15fa57,2025-10-02 19:40:36,2025-11-03 19:40:36
541,541,Adyen,914.8,refunded,63fafe6a-bfa3-4503-a095-06dd72fc63eb,2025-10-03 19:40:36,2025-11-01 19:40:36
542,542,PayPal,296.6,refunded,9702a8b3-b5b4-447c-a92b-58ab714f2f0f,2025-09-22 19:40:36,2025-10-12 19:40:36
543,543,Adyen,1143.77,failed,f8891025-14d3-4399-b91c-e5685eec931d,2025-09-16 19:40:36,2025-10-24 19:40:36
544,544,Adyen,669.19,refunded,25f6c629-7f84-4cd6-a9ee-2518fe90dc6b,2025-09-04 19:40:36,2025-10-09 19:40:36
545,545,Stripe,1080.05,refunded,4c229965-9848-4356-a685-619d798a7004,2025-10-13 19:40:36,2025-11-03 19:40:36
546,546,Stripe,775.78,success,c23f4153-020f-4b4a-91fa-9911debbbfed,2025-09-15 19:40:36,2025-10-31 19:40:36
547,547,Adyen,1264.88,success,9652fcdd-081b-4c84-8a6b-8707632682b4,2025-09-03 19:40:36,2025-10-21 19:40:36
548,548,Adyen,1213.81,failed,20d8764c-1877-452a-8ce0-2f8d63c7d3c8,2025-08-10 19:40:36,2025-10-31 19:40:36
549,549,Stripe,254.38,refunded,6e5c61b5-c9d1-49b7-95a5-de358dfdccbb,2025-10-25 19:40:36,2025-10-24 19:40:36
550,550,PayPal,613.86,pending,0de05f27-fd24-4802-b72a-ac98cbe758db,2025-08-20 19:40:36,2025-11-01 19:40:36
551,551,Stripe,993.85,refunded,9b5dbe06-f113-4519-833f-85fc40c68317,2025-10-17 19:40:36,2025-10-25 19:40:36
552,552,PayPal,1142.52,success,d3e72b35-c47a-4086-8604-0552a0be9681,2025-09-21 19:40:36,2025-10-30 19:40:36
553,553,PayPal,613.51,refunded,bd77adad-d0a6-4a83-82df-f2f19f3d6ed3,2025-09-09 19:40:36,2025-10-29 19:40:36
554,554,Adyen,1086.57,pending,7189b42d-a760-4a64-9dc7-36f89c04bf49,2025-10-08 19:40:36,2025-10-25 19:40:36
555,555,Stripe,442.69,pending,48abb0c6-1442-4189-ab0d-af891f30ab90,2025-10-20 19:40:36,2025-10-26 19:40:36
556,556,Stripe,1061.72,refunded,2da97879-5a54-4071-9a81-f79d6fa642a8,2025-10-14 19:40:36,2025-10-24 19:40:36
557,557,Adyen,112.96,pending,79a47efe-951c-4fc5-9fc6-e7428150bd91,2025-09-24 19:40:36,2025-10-26 19:40:36
558,558,PayPal,1066.92,success,18fc4a07-9a4b-4cc6-aea9-c8f7b5a3b0f4,2025-09-22 19:40:36,2025-10-30 19:40:36
559,559,PayPal,802.58,failed,bfe1d25a-2302-4a42-8fdc-b5c4dedf86b8,2025-09-18 19:40:36,2025-10-27 19:40:36
560,560,Adyen,253.47,pending,2c4b8843-be46-4ca5-8e54-53e040428c13,2025-09-13 19:40:36,2025-11-04 19:40:36
561,561,PayPal,1224.92,failed,8da22cf4-c54f-4c43-ac62-67b93a23af64,2025-08-23 19:40:36,2025-10-27 19:40:36
562,562,PayPal,1254.61,failed,0662952d-5712-4bab-831b-9d72e5a23e62,2025-11-06 19:40:36,2025-11-06 19:40:36
563,563,Stripe,64.2,pending,715dc5dc-6098-4885-9a3b-2ce225f90d8b,2025-08-24 19:40:36,2025-10-31 19:40:36
564,564,Stripe,1098.35,pending,20075cd1-bfe2-43bf-92a2-71b6ca9c536f,2025-10-06 19:40:36,2025-10-16 19:40:36
565,565,Adyen,1364.1,success,e15734bd-f749-4022-b72e-760e157a6484,2025-09-30 19:40:36,2025-10-21 19:40:36
566,566,Adyen,701.02,success,c4b59e92-a66e-4f03-acf6-27eaf636b46d,2025-10-15 19:40:36,2025-11-04 19:40:36
567,567,Adyen,952.31,pending,2b16911d-a09a-45bc-9ce9-48d173333785,2025-08-26 19:40:36,2025-10-13 19:40:36
568,568,Adyen,676.56,pending,2a5d7d5b-0b60-4b52-9018-3869e68fdf84,2025-08-10 19:40:36,2025-11-06 19:40:36
569,569,PayPal,660.43,failed,cf5003a5-5ab3-487b-9a24-881764e5ce05,2025-08-29 19:40:36,2025-10-29 19:40:36
570,570,Adyen,1208.94,pending,c1f0c5ba-da61-4173-9a3e-418c4e8d1bde,2025-10-08 19:40:36,2025-10-24 19:40:36
571,571,PayPal,712.74,success,c58b7922-a45d-422d-9c73-dc9d450f56f8,2025-09-22 19:40:36,2025-10-25 19:40:36
572,572,Stripe,360.95,success,5d3a0b2a-2a4f-4034-b0e8-1bba563c92a3,2025-09-20 19:40:36,2025-10-25 19:40:36
573,573,Adyen,836.57,refunded,a7111547-77d6-458a-b4ee-6aab5e227702,2025-11-01 19:40:36,2025-10-16 19:40:36
574,574,Adyen,345.59,failed,482a41bb-5f91-4411-8600-4c2eb30748b7,2025-09-13 19:40:36,2025-10-26 19:40:36
575,575,Stripe,1357.88,failed,b6b38874-d047-4c67-ab4e-959bcd444217,2025-10-18 19:40:36,2025-10-23 19:40:36
576,576,PayPal,1496.13,failed,4dd028e3-2507-4e3f-a7a4-4723f2cbf1cd,2025-10-02 19:40:36,2025-11-02 19:40:36
577,577,Stripe,82.5,success,2e653cb0-1ea4-4327-875a-e01f5b1e6065,2025-11-03 19:40:36,2025-11-05 19:40:36
578,578,Adyen,1264.65,pending,993a555a-94bb-457b-a205-d52a52d9ec0c,2025-09-03 19:40:36,2025-10-11 19:40:36
579,579,PayPal,972.49,pending,9ce38fda-97ec-4457-9c0d-46ee0e27cccf,2025-10-10 19:40:36,2025-10-09 19:40:36
580,580,Adyen,1110.39,pending,8bf5fbba-b015-4016-b418-94f06ce8be78,2025-10-11 19:40:36,2025-10-26 19:40:36
581,581,PayPal,207.92,pending,99ddefad-b036-4dbc-8299-65db39901081,2025-09-30 19:40:36,2025-10-28 19:40:36
582,582,PayPal,587.14,failed,5631983a-6f14-4ef3-aad9-1a5ef8de29f3,2025-09-30 19:40:36,2025-10-16 19:40:36
583,583,PayPal,1024.4,failed,f98930b4-a363-4624-8184-84bb367ab005,2025-08-25 19:40:36,2025-10-20 19:40:36
584,584,Adyen,858.42,failed,3fe5af90-6e95-4f13-8e6c-95a6d9ad6dd6,2025-09-04 19:40:36,2025-10-08 19:40:36
585,585,Adyen,1176.34,success,f4a833ec-13be-4caa-b65b-1c305792e2f2,2025-09-23 19:40:36,2025-10-22 19:40:36
586,586,Stripe,322.6,refunded,3e736ecf-1250-4279-9994-5206d878fd3a,2025-10-03 19:40:36,2025-10-10 19:40:36
587,587,Stripe,1337.99,refunded,7d94aee6-10df-43a7-8f08-8aa83e019086,2025-08-28 19:40:36,2025-11-02 19:40:36
588,588,PayPal,1195.61,pending,f68d8076-4775-401b-b700-2dc447ecfed8,2025-09-03 19:40:36,2025-10-24 19:40:36
589,589,Stripe,852.24,refunded,3da65dcf-d534-41d5-9545-170fbd4aec31,2025-09-06 19:40:36,2025-10-24 19:40:36
590,590,Adyen,663.95,success,cdbae113-0b82-4733-9886-627379b1dedb,2025-10-22 19:40:36,2025-10-14 19:40:36
591,591,PayPal,1423.04,failed,b36606a5-e9ed-461c-8847-6cd7d44e57c3,2025-08-12 19:40:36,2025-11-02 19:40:36
592,592,Adyen,602.04,pending,80d3f30d-15bc-446b-937b-4360acc228a6,2025-09-27 19:40:36,2025-10-27 19:40:36
593,593,Adyen,48.91,refunded,0d04be97-b0c3-49ab-9ecc-c9ed62418b89,2025-10-28 19:40:36,2025-10-25 19:40:36
594,594,Stripe,143.28,refunded,a28fe84d-5005-471c-b9cb-6c714e17c51d,2025-09-21 19:40:36,2025-10-26 19:40:36
595,595,Adyen,270.44,failed,1232caae-1915-4d34-9d35-095426bb61ff,2025-10-27 19:40:36,2025-10-15 19:40:36
596,596,Adyen,785.16,failed,e80a9f78-f422-4042-8e06-647282ebe5b7,2025-08-18 19:40:36,2025-11-06 19:40:36
597,597,Adyen,724.93,success,a40fe348-8edf-49a6-90c0-b28626b57bb0,2025-08-30 19:40:36,2025-11-03 19:40:36
598,598,PayPal,240.77,success,770a9ad4-ca3b-48e2-9d9b-cc37b666c08a,2025-10-23 19:40:36,2025-10-11 19:40:36
599,599,PayPal,1437.46,refunded,d988bfd7-eed2-4ef5-a74e-ddd70be43995,2025-10-04 19:40:36,2025-11-01 19:40:36
600,600,Adyen,1354.23,failed,f2d4fca0-f2c5-4401-a58a-bc491bd39b53,2025-09-30 19:40:36,2025-10-22 19:40:36
601,601,Adyen,927.7,pending,a6604b4c-8563-4c65-85a5-36bb77821714,2025-08-13 19:40:36,2025-10-20 19:40:36
602,602,Stripe,901.28,refunded,2532c057-9ed1-4912-bed0-16318246c517,2025-09-06 19:40:36,2025-11-03 19:40:36
