order_item_id,order_id,product_id,quantity,unit_price,discount,created_at,updated_at
1488,497,194,2,449.58,2.47,2025-10-22 19:40:36,2025-10-21 19:40:36
1489,498,74,1,10.1,18.85,2025-08-19 19:40:36,2025-10-13 19:40:36
1490,499,113,1,386.28,2.49,2025-09-21 19:40:36,2025-10-18 19:40:36
1491,499,85,3,137.2,15.43,2025-10-13 19:40:36,2025-10-17 19:40:36
1492,499,34,3,207.15,15.58,2025-10-24 19:40:36,2025-10-19 19:40:36
1493,499,7,1,212.23,10.6,2025-11-04 19:40:36,2025-10-30 19:40:36
1494,500,161,2,78.49,38.78,2025-08-11 19:40:36,2025-11-06 19:40:36
1495,500,76,2,104.84,18.76,2025-09-17 19:40:36,2025-11-02 19:40:36
1496,500,110,2,190.66,30.9,2025-09-26 19:40:36,2025-10-24 19:40:36
1497,501,187,2,424.11,44.2,2025-08-18 19:40:36,2025-11-03 19:40:36
1498,501,130,3,481.75,38.3,2025-09-03 19:40:36,2025-11-01 19:40:36
1499,501,89,2,401.75,29.57,2025-08-29 19:40:36,2025-10-27 19:40:36
1500,501,11,3,466.28,16.65,2025-08-29 19:40:36,2025-10-28 19:40:36
1501,502,65,2,133.59,47.75,2025-10-12 19:40:36,2025-10-19 19:40:36
1502,502,80,3,421.45,46.03,2025-08-10 19:40:36,2025-10-17 19:40:36
1503,502,50,1,411.85,1.21,2025-10-23 19:40:36,2025-10-19 19:40:36
1504,502,157,1,231.96,43.91,2025-09-21 19:40:36,2025-10-10 19:40:36
1505,502,74,1,220.85,0.51,2025-08-11 19:40:36,2025-10-12 19:40:36
1506,503,30,1,435.88,26.0,2025-10-25 19:40:36,2025-10-08 19:40:36
1507,504,32,2,293.49,33.25,2025-08-17 19:40:36,2025-10-16 19:40:36
1508,504,108,1,213.97,12.76,2025-09-02 19:40:36,2025-11-03 19:40:36
1509,504,94,3,59.2,47.64,2025-09-10 19:40:36,2025-11-05 19:40:36
1510,504,83,3,463.21,23.31,2025-10-19 19:40:36,2025-10-21 19:40:36
1511,505,6,3,369.34,49.11,2025-08-22 19:40:36,2025-10-13 19:40:36
1512,505,84,3,481.05,27.12,2025-08-26 19:40:36,2025-10-19 19:40:36
1513,505,54,2,38.47,39.75,2025-10-17 19:40:36,2025-10-20 19:40:36
1514,506,29,2,96.0,39.42,2025-11-01 19:40:36,2025-10-08 19:40:36
1515,506,24,3,435.12,26.79,2025-09-25 19:40:36,2025-11-06 19:40:36
1516,506,30,1,437.91,27.91,2025-10-06 19:40:36,2025-10-19 19:40:36
1517,506,63,1,449.08,4.86,2025-09-09 19:40:36,2025-11-04 19:40:36
1518,506,185,2,100.85,24.06,2025-08-17 19:40:36,2025-10-25 19:40:36
1519,507,64,2,150.27,14.15,2025-08-26 19:40:36,2025-10-21 19:40:36
1520,507,16,2,397.47,47.79,2025-08-14 19:40:36,2025-10-20 19:40:36
1521,507,55,2,391.2,40.25,2025-10-07 19:40:36,2025-10-26 19:40:36
1522,507,195,2,455.01,19.14,2025-10-15 19:40:36,2025-10-29 19:40:36
1523,507,131,3,272.64,33.28,2025-10-01 19:40:36,2025-11-06 19:40:36
1524,508,50,1,364.95,10.87,2025-09-17 19:40:36,2025-10-09 19:40:36
1525,509,32,2,240.69,2.6,2025-08-29 19:40:36,2025-11-01 19:40:36
1526,509,120,1,491.83,4.11,2025-08-13 19:40:36,2025-10-21 19:40:36
1527,509,38,3,273.78,14.45,2025-10-12 19:40:36,2025-10-16 19:40:36
1528,510,29,2,77.1,0.07,2025-10-11 19:40:36,2025-10-25 19:40:36
1529,510,102,1,278.99,0.43,2025-10-29 19:40:36,2025-10-27 19:40:36
1530,510,147,2,203.03,11.47,2025-10-11 19:40:36,2025-10-28 19:40:36
1531,511,114,2,293.02,43.46,2025-09-13 19:40:36,2025-10-28 19:40:36
1532,511,34,1,247.42,7.97,2025-08-22 19:40:36,2025-10-16 19:40:36
1533,511,110,2,120.77,20.45,2025-11-06 19:40:36,2025-10-15 19:40:36
1534,512,79,1,307.43,2.13,2025-10-18 19:40:36,2025-10-15 19:40:36
1535,513,104,3,288.5,37.54,2025-08-15 19:40:36,2025-10-07 19:40:36
1536,513,147,3,311.94,14.38,2025-09-13 19:40:36,2025-10-16 19:40:36
1537,513,8,2,196.19,25.26,2025-08-10 19:40:36,2025-10-21 19:40:36
1538,513,32,3,151.91,12.29,2025-10-24 19:40:36,2025-11-02 19:40:36
1539,513,193,3,151.92,49.48,2025-09-24 19:40:36,2025-10-25 19:40:36
1540,514,186,2,293.54,15.15,2025-08-11 19:40:36,2025-10-21 19:40:36
1541,514,85,1,366.91,13.87,2025-09-19 19:40:36,2025-10-28 19:40:36
1542,514,74,2,189.8,9.42,2025-09-10 19:40:36,2025-10-24 19:40:36
1543,515,40,3,287.16,33.78,2025-10-07 19:40:36,2025-10-11 19:40:36
1544,515,94,1,85.86,8.91,2025-10-14 19:40:36,2025-10-24 19:40:36
1545,515,31,1,136.33,5.31,2025-09-13 19:40:36,2025-10-16 19:40:36
1546,516,132,3,352.76,42.89,2025-09-08 19:40:36,2025-10-14 19:40:36
1547,516,46,3,25.23,47.13,2025-11-04 19:40:36,2025-10-18 19:40:36
1548,516,139,1,26.07,39.26,2025-10-01 19:40:36,2025-10-29 19:40:36
1549,516,154,3,52.87,11.96,2025-10-19 19:40:36,2025-11-02 19:40:36
1550,516,191,1,219.93,18.46,2025-09-16 19:40:36,2025-10-27 19:40:36
1551,517,199,3,107.83,4.77,2025-08-23 19:40:36,2025-11-05 19:40:36
1552,517,26,3,366.08,28.27,2025-08-13 19:40:36,2025-10-18 19:40:36
1553,517,29,3,110.17,37.02,2025-10-07 19:40:36,2025-10-16 19:40:36
1554,517,91,3,251.9,49.59,2025-09-23 19:40:36,2025-10-21 19:40:36
1555,518,142,3,212.71,16.86,2025-09-23 19:40:36,2025-10-17 19:40:36
1556,519,143,1,270.09,24.77,2025-09-20 19:40:36,2025-11-03 19:40:36
1557,519,192,3,479.52,16.96,2025-11-03 19:40:36,2025-10-31 19:40:36
1558,519,99,2,234.12,10.33,2025-08-18 19:40:36,2025-11-02 19:40:36
1559,519,173,1,411.78,48.66,2025-09-06 19:40:36,2025-10-10 19:40:36
1560,519,25,3,95.93,16.8,2025-08-24 19:40:36,2025-10-17 19:40:36
1561,520,196,1,37.36,1.64,2025-10-30 19:40:36,2025-10-15 19:40:36
1562,521,46,1,470.45,4.97,2025-08-09 19:40:36,2025-10-10 19:40:36
1563,521,93,1,154.48,45.44,2025-10-20 19:40:36,2025-10-26 19:40:36
1564,521,43,2,9.35,31.93,2025-08-24 19:40:36,2025-11-06 19:40:36
1565,522,2,3,490.21,4.15,2025-10-09 19:40:36,2025-10-07 19:40:36
1566,522,134,3,217.45,4.9,2025-08-09 19:40:36,2025-10-31 19:40:36
1567,522,114,1,73.41,28.29,2025-09-27 19:40:36,2025-11-05 19:40:36
1568,522,182,1,126.39,17.3,2025-08-21 19:40:36,2025-10-22 19:40:36
1569,522,178,2,122.47,21.63,2025-08-26 19:40:36,2025-11-06 19:40:36
1570,523,90,1,295.58,10.54,2025-10-21 19:40:36,2025-10-10 19:40:36
1571,523,72,2,352.9,33.89,2025-08-31 19:40:36,2025-10-20 19:40:36
1572,523,38,1,193.9,13.74,2025-08-17 19:40:36,2025-10-12 19:40:36
1573,524,57,2,497.0,9.25,2025-09-01 19:40:36,2025-10-16 19:40:36
1574,524,98,1,53.32,31.71,2025-10-11 19:40:36,2025-10-12 19:40:36
1575,525,148,2,332.22,19.05,2025-08-22 19:40:36,2025-10-11 19:40:36
1576,525,26,3,61.5,40.17,2025-11-06 19:40:36,2025-11-03 19:40:36
1577,525,114,1,486.99,17.17,2025-08-29 19:40:36,2025-10-12 19:40:36
1578,525,187,2,393.58,11.04,2025-11-02 19:40:36,2025-10-16 19:40:36
1579,525,105,3,442.13,38.45,2025-11-05 19:40:36,2025-10-24 19:40:36
1580,526,194,3,274.05,37.58,2025-08-16 19:40:36,2025-11-04 19:40:36
1581,526,122,2,33.71,31.84,2025-09-08 19:40:36,2025-10-14 19:40:36
1582,526,65,2,310.51,17.72,2025-09-08 19:40:36,2025-11-03 19:40:36
1583,527,132,3,282.33,47.62,2025-11-01 19:40:36,2025-10-23 19:40:36
1584,527,6,1,489.93,31.36,2025-10-21 19:40:36,2025-10-26 19:40:36
1585,528,70,1,192.3,18.34,2025-09-04 19:40:36,2025-10-17 19:40:36
1586,529,149,2,31.55,5.53,2025-08-25 19:40:36,2025-10-24 19:40:36
1587,529,23,3,498.55,6.28,2025-09-29 19:40:36,2025-10-29 19:40:36
1588,529,49,2,181.28,44.83,2025-09-27 19:40:36,2025-11-03 19:40:36
1589,529,38,2,201.29,39.93,2025-08-13 19:40:36,2025-10-18 19:40:36
1590,530,7,2,382.95,13.12,2025-11-05 19:40:36,2025-11-02 19:40:36
1591,530,76,2,420.38,37.99,2025-11-05 19:40:36,2025-11-06 19:40:36
1592,530,90,3,440.75,9.82,2025-10-16 19:40:36,2025-10-20 19:40:36
1593,530,66,3,471.41,8.05,2025-10-22 19:40:36,2025-10-13 19:40:36
1594,530,45,2,203.53,33.25,2025-10-27 19:40:36,2025-10-27 19:40:36
1595,531,42,3,492.64,26.97,2025-10-03 19:40:36,2025-10-09 19:40:36
1596,531,4,2,8.25,38.8,2025-11-04 19:40:36,2025-10-27 19:40:36
1597,531,177,3,263.4,43.78,2025-09-27 19:40:36,2025-10-29 19:40:36
1598,531,154,2,87.42,15.36,2025-09-04 19:40:36,2025-11-03 19:40:36
1599,532,11,3,454.37,47.89,2025-09-10 19:40:36,2025-10-15 19:40:36
1600,532,185,3,203.84,13.12,2025-08-27 19:40:36,2025-11-04 19:40:36
1601,532,172,2,254.33,40.58,2025-10-26 19:40:36,2025-10-24 19:40:36
1602,532,176,3,295.52,5.97,2025-10-22 19:40:36,2025-10-21 19:40:36
1603,532,113,1,200.47,7.95,2025-08-12 19:40:36,2025-10-22 19:40:36
1604,533,179,3,42.93,29.06,2025-09-05 19:40:36,2025-10-08 19:40:36
1605,533,74,1,432.54,14.43,2025-09-24 19:40:36,2025-10-08 19:40:36
1606,533,120,2,328.32,2.44,2025-08-28 19:40:36,2025-10-21 19:40:36
1607,534,120,3,172.78,40.0,2025-09-11 19:40:36,2025-10-16 19:40:36
1608,534,104,1,185.45,45.2,2025-09-11 19:40:36,2025-10-08 19:40:36
1609,534,55,1,328.16,37.58,2025-09-25 19:40:36,2025-10-18 19:40:36
1610,535,13,1,181.4,17.36,2025-10-09 19:40:36,2025-10-26 19:40:36
1611,536,115,1,124.85,22.59,2025-11-01 19:40:36,2025-10-22 19:40:36
1612,536,14,3,492.33,0.4,2025-09-05 19:40:36,2025-10-12 19:40:36
1613,536,190,1,149.48,38.5,2025-09-10 19:40:36,2025-10-23 19:40:36
1614,536,172,1,486.97,6.64,2025-09-27 19:40:36,2025-11-06 19:40:36
1615,536,135,3,21.29,39.96,2025-08-19 19:40:36,2025-10-22 19:40:36
1616,537,3,1,153.83,32.64,2025-08-29 19:40:36,2025-10-10 19:40:36
1617,538,166,3,18.65,36.76,2025-09-06 19:40:36,2025-11-01 19:40:36
1618,538,46,1,37.99,46.75,2025-09-26 19:40:36,2025-10-30 19:40:36
1619,538,5,3,101.54,19.61,2025-09-25 19:40:36,2025-10-23 19:40:36
1620,538,143,2,75.95,16.71,2025-09-02 19:40:36,2025-10-20 19:40:36
1621,539,48,2,239.95,1.39,2025-10-05 19:40:36,2025-10-20 19:40:36
1622,539,10,1,216.28,14.41,2025-09-09 19:40:36,2025-10-24 19:40:36
1623,539,83,3,435.51,12.02,2025-09-10 19:40:36,2025-11-05 19:40:36
1624,540,124,1,283.35,27.46,2025-10-14 19:40:36,2025-11-05 19:40:36
1625,540,126,1,186.44,31.28,2025-08-11 19:40:36,2025-10-12 19:40:36
1626,540,198,3,226.17,17.8,2025-08-15 19:40:36,2025-11-01 19:40:36
1627,541,13,1,334.46,18.14,2025-10-15 19:40:36,2025-11-02 19:40:36
1628,541,18,3,11.9,24.37,2025-10-17 19:40:36,2025-11-05 19:40:36
1629,541,160,1,179.45,20.72,2025-10-28 19:40:36,2025-11-03 19:40:36
1630,542,15,1,467.34,40.31,2025-10-02 19:40:36,2025-10-23 19:40:36
1631,542,101,1,20.75,2.09,2025-10-05 19:40:36,2025-10-09 19:40:36
1632,543,56,2,384.94,3.57,2025-08-22 19:40:36,2025-11-03 19:40:36
1633,543,92,1,452.1,44.05,2025-08-09 19:40:36,2025-11-05 19:40:36
1634,543,80,1,219.52,15.02,2025-10-30 19:40:36,2025-11-04 19:40:36
1635,543,112,1,299.91,28.02,2025-09-25 19:40:36,2025-10-07 19:40:36
1636,543,62,2,283.17,31.93,2025-09-09 19:40:36,2025-10-08 19:40:36
1637,544,25,1,166.99,0.38,2025-08-26 19:40:36,2025-10-12 19:40:36
1638,544,97,2,146.74,35.79,2025-10-01 19:40:36,2025-10-08 19:40:36
1639,544,129,3,77.36,19.85,2025-10-02 19:40:36,2025-10-23 19:40:36
1640,544,7,1,388.99,25.56,2025-10-03 19:40:36,2025-11-06 19:40:36
1641,544,155,2,32.15,23.4,2025-11-05 19:40:36,2025-10-15 19:40:36
1642,545,146,2,269.07,3.4,2025-08-31 19:40:36,2025-10-09 19:40:36
1643,545,185,2,353.78,12.2,2025-10-22 19:40:36,2025-10-22 19:40:36
1644,545,112,3,336.01,11.35,2025-09-30 19:40:36,2025-10-25 19:40:36
1645,546,184,3,192.47,1.43,2025-11-01 19:40:36,2025-10-25 19:40:36
1646,546,33,2,96.51,1.74,2025-08-22 19:40:36,2025-10-25 19:40:36
1647,547,58,3,377.11,23.96,2025-09-22 19:40:36,2025-10-16 19:40:36
1648,547,115,3,218.22,41.96,2025-08-17 19:40:36,2025-10-20 19:40:36
1649,547,15,2,301.51,14.99,2025-10-08 19:40:36,2025-10-29 19:40:36
1650,547,194,3,267.02,35.47,2025-08-29 19:40:36,2025-11-02 19:40:36
1651,548,82,2,183.15,6.27,2025-10-05 19:40:36,2025-11-05 19:40:36
1652,549,199,3,22.19,25.32,2025-08-23 19:40:36,2025-11-02 19:40:36
1653,549,125,3,230.41,2.03,2025-11-05 19:40:36,2025-10-24 19:40:36
1654,550,142,3,286.11,40.38,2025-09-11 19:40:36,2025-10-19 19:40:36
1655,550,164,2,358.5,18.55,2025-08-16 19:40:36,2025-10-16 19:40:36
1656,550,1,1,249.92,40.82,2025-11-04 19:40:36,2025-11-04 19:40:36
1657,550,156,3,204.19,45.13,2025-10-28 19:40:36,2025-10-13 19:40:36
1658,551,171,1,133.53,27.48,2025-10-10 19:40:36,2025-10-22 19:40:36
1659,552,92,3,31.87,5.46,2025-11-03 19:40:36,2025-11-06 19:40:36
1660,553,42,1,16.95,14.4,2025-09-07 19:40:36,2025-10-12 19:40:36
1661,553,142,2,211.53,25.96,2025-10-20 19:40:36,2025-10-21 19:40:36
1662,553,70,3,220.94,5.23,2025-10-10 19:40:36,2025-10-25 19:40:36
1663,553,188,1,280.86,36.21,2025-09-26 19:40:36,2025-10-16 19:40:36
1664,553,88,1,269.89,11.4,2025-09-24 19:40:36,2025-11-05 19:40:36
1665,554,192,2,191.82,29.6,2025-09-07 19:40:36,2025-10-21 19:40:36
1666,555,7,3,307.92,4.43,2025-09-18 19:40:36,2025-10-28 19:40:36
1667,555,194,1,450.38,6.3,2025-09-19 19:40:36,2025-10-19 19:40:36
1668,555,178,3,46.47,17.05,2025-09-06 19:40:36,2025-10-30 19:40:36
1669,555,126,3,358.93,1.26,2025-09-20 19:40:36,2025-10-28 19:40:36
1670,555,50,2,417.82,3.9,2025-09-27 19:40:36,2025-10-26 19:40:36
1671,556,150,1,444.53,41.77,2025-10-25 19:40:36,2025-11-05 19:40:36
1672,556,172,3,102.44,43.8,2025-10-31 19:40:36,2025-10-07 19:40:36
1673,556,66,1,35.94,2.33,2025-09-06 19:40:36,2025-11-04 19:40:36
1674,556,199,3,332.15,6.31,2025-08-22 19:40:36,2025-10-17 19:40:36
1675,556,165,1,161.07,25.34,2025-10-26 19:40:36,2025-11-06 19:40:36
1676,557,63,3,338.24,5.28,2025-09-13 19:40:36,2025-10-23 19:40:36
1677,557,92,3,34.99,38.3,2025-09-11 19:40:36,2025-10-16 19:40:36
1678,558,29,1,260.97,3.65,2025-09-20 19:40:36,2025-10-19 19:40:36
1679,558,1,1,30.04,13.18,2025-08-23 19:40:36,2025-10-16 19:40:36
1680,559,173,3,175.06,49.3,2025-10-06 19:40:36,2025-10-26 19:40:36
1681,559,147,1,193.98,47.51,2025-10-14 19:40:36,2025-10-21 19:40:36
1682,559,70,2,381.14,23.7,2025-09-10 19:40:36,2025-10-14 19:40:36
1683,559,198,2,311.34,43.94,2025-09-21 19:40:36,2025-10-10 19:40:36
1684,560,68,2,456.39,47.64,2025-08-10 19:40:36,2025-10-29 19:40:36
1685,560,105,1,371.04,48.42,2025-09-27 19:40:36,2025-10-11 19:40:36
1686,560,126,3,367.25,48.68,2025-11-06 19:40:36,2025-10-25 19:40:36
1687,560,47,2,420.98,0.16,2025-09-28 19:40:36,2025-10-31 19:40:36
1688,560,129,3,198.5,18.03,2025-10-03 19:40:36,2025-10-10 19:40:36
1689,561,161,3,132.51,12.07,2025-09-25 19:40:36,2025-10-21 19:40:36
1690,561,62,3,231.77,49.61,2025-08-15 19:40:36,2025-11-04 19:40:36
1691,561,73,2,173.95,14.22,2025-10-30 19:40:36,2025-10-25 19:40:36
1692,561,67,3,318.29,49.54,2025-09-19 19:40:36,2025-10-08 19:40:36
1693,562,177,2,321.98,15.69,2025-09-12 19:40:36,2025-10-08 19:40:36
1694,562,142,1,438.83,39.17,2025-09-05 19:40:36,2025-10-25 19:40:36
1695,562,107,3,284.65,12.71,2025-10-30 19:40:36,2025-10-14 19:40:36
1696,562,120,1,245.97,39.29,2025-08-22 19:40:36,2025-10-21 19:40:36
1697,562,4,1,99.89,10.78,2025-09-01 19:40:36,2025-10-19 19:40:36
1698,563,105,2,411.63,20.65,2025-11-02 19:40:36,2025-10-16 19:40:36
1699,563,102,3,63.27,32.56,2025-08-19 19:40:36,2025-10-13 19:40:36
1700,563,165,3,28.29,0.62,2025-09-16 19:40:36,2025-10-30 19:40:36
1701,563,31,2,264.68,20.25,2025-08-23 19:40:36,2025-10-27 19:40:36
1702,563,71,1,31.69,8.78,2025-10-11 19:40:36,2025-10-13 19:40:36
1703,564,17,1,455.56,20.84,2025-09-04 19:40:36,2025-10-23 19:40:36
1704,564,166,1,271.29,8.27,2025-10-09 19:40:36,2025-10-08 19:40:36
1705,564,38,3,352.96,4.19,2025-11-03 19:40:36,2025-10-26 19:40:36
1706,564,26,2,307.62,47.9,2025-10-22 19:40:36,2025-10-13 19:40:36
1707,564,58,1,123.7,39.14,2025-10-13 19:40:36,2025-10-10 19:40:36
1708,565,94,2,455.73,4.36,2025-10-07 19:40:36,2025-11-02 19:40:36
1709,565,16,3,165.29,45.37,2025-08-27 19:40:36,2025-10-21 19:40:36
1710,565,122,2,295.44,42.33,2025-10-06 19:40:36,2025-10-24 19:40:36
1711,565,20,1,166.76,16.76,2025-09-07 19:40:36,2025-10-31 19:40:36
1712,565,74,3,68.86,4.03,2025-09-18 19:40:36,2025-10-11 19:40:36
1713,566,106,2,429.4,36.57,2025-08-31 19:40:36,2025-10-28 19:40:36
1714,566,38,3,232.67,38.89,2025-08-22 19:40:36,2025-10-30 19:40:36
1715,566,187,1,225.82,3.37,2025-09-25 19:40:36,2025-11-01 19:40:36
1716,567,198,2,318.69,7.12,2025-09-08 19:40:36,2025-10-16 19:40:36
1717,567,31,2,419.36,49.88,2025-11-05 19:40:36,2025-10-15 19:40:36
1718,567,88,1,301.36,16.99,2025-08-31 19:40:36,2025-11-02 19:40:36
1719,568,69,1,72.95,6.48,2025-10-21 19:40:36,2025-10-23 19:40:36
1720,568,81,1,356.53,32.94,2025-09-28 19:40:36,2025-10-28 19:40:36
1721,568,135,3,407.03,24.46,2025-10-02 19:40:36,2025-10-25 19:40:36
1722,569,130,3,76.72,11.78,2025-09-05 19:40:36,2025-10-13 19:40:36
1723,569,26,3,259.96,8.93,2025-10-31 19:40:36,2025-10-11 19:40:36
1724,569,13,2,351.11,27.0,2025-08-20 19:40:36,2025-11-03 19:40:36
1725,570,84,1,276.35,49.48,2025-09-25 19:40:36,2025-10-29 19:40:36
1726,570,109,1,471.9,12.49,2025-11-01 19:40:36,2025-11-05 19:40:36
1727,570,34,2,198.28,10.99,2025-10-01 19:40:36,2025-10-23 19:40:36
1728,570,161,3,8.79,39.25,2025-11-03 19:40:36,2025-10-29 19:40:36
1729,571,197,1,197.41,25.81,2025-08-25 19:40:36,2025-11-03 19:40:36
1730,571,195,1,198.99,36.97,2025-10-13 19:40:36,2025-10-13 19:40:36
1731,571,49,1,226.62,48.18,2025-09-22 19:40:36,2025-10-18 19:40:36
1732,571,168,2,92.71,6.38,2025-08-15 19:40:36,2025-10-26 19:40:36
1733,571,88,3,119.24,9.12,2025-10-21 19:40:36,2025-10-11 19:40:36
1734,572,44,3,394.96,20.55,2025-10-19 19:40:36,2025-10-13 19:40:36
1735,572,156,2,479.17,26.91,2025-09-04 19:40:36,2025-11-03 19:40:36
1736,572,119,1,348.11,24.33,2025-09-03 19:40:36,2025-10-28 19:40:36
1737,573,160,2,193.38,25.77,2025-09-27 19:40:36,2025-11-06 19:40:36
1738,573,74,2,480.53,44.51,2025-09-12 19:40:36,2025-11-05 19:40:36
1739,574,192,1,39.1,1.62,2025-09-24 19:40:36,2025-10-31 19:40:36
1740,574,56,2,98.15,45.75,2025-08-22 19:40:36,2025-11-01 19:40:36
1741,574,188,1,69.98,26.39,2025-10-28 19:40:36,2025-10-10 19:40:36
1742,574,53,2,30.82,33.64,2025-09-17 19:40:36,2025-11-06 19:40:36
1743,574,99,2,228.26,33.32,2025-09-29 19:40:36,2025-10-29 19:40:36
1744,575,147,3,8.42,41.38,2025-10-29 19:40:36,2025-10-27 19:40:36
1745,575,132,3,494.71,39.84,2025-08-25 19:40:36,2025-10-25 19:40:36
1746,575,144,1,110.31,39.14,2025-10-06 19:40:36,2025-10-20 19:40:36
1747,576,36,3,149.91,16.65,2025-10-16 19:40:36,2025-11-03 19:40:36
1748,576,144,2,74.08,31.75,2025-09-06 19:40:36,2025-10-09 19:40:36
1749,576,200,3,50.02,34.87,2025-10-21 19:40:36,2025-10-13 19:40:36
1750,576,112,2,167.93,48.46,2025-09-27 19:40:36,2025-10-29 19:40:36
1751,576,175,1,152.03,11.07,2025-09-13 19:40:36,2025-10-18 19:40:36
1752,577,163,1,264.32,34.77,2025-11-06 19:40:36,2025-10-22 19:40:36
1753,577,185,2,468.48,41.98,2025-10-05 19:40:36,2025-11-05 19:40:36
1754,578,71,2,474.5,37.89,2025-09-19 19:40:36,2025-11-06 19:40:36
1755,578,51,1,116.11,9.64,2025-08-10 19:40:36,2025-10-12 19:40:36
1756,579,79,1,430.57,45.44,2025-08-13 19:40:36,2025-10-20 19:40:36
1757,580,136,2,281.34,14.47,2025-08-25 19:40:36,2025-11-03 19:40:36
1758,580,168,2,149.56,18.26,2025-08-29 19:40:36,2025-11-03 19:40:36
1759,580,28,2,369.4,12.11,2025-09-13 19:40:36,2025-10-24 19:40:36
1760,581,118,1,32.77,3.26,2025-08-30 19:40:36,2025-11-05 19:40:36
1761,581,73,2,224.67,8.02,2025-10-16 19:40:36,2025-10-25 19:40:36
1762,581,53,3,494.93,5.76,2025-08-27 19:40:36,2025-10-21 19:40:36
1763,581,7,3,457.27,4.39,2025-09-20 19:40:36,2025-10-17 19:40:36
1764,582,30,3,205.91,36.74,2025-10-12 19:40:36,2025-10-08 19:40:36
1765,582,175,3,389.57,12.75,2025-09-22 19:40:36,2025-11-02 19:40:36
1766,582,108,2,130.44,25.61,2025-08-30 19:40:36,2025-10-27 19:40:36
1767,583,109,1,321.16,10.66,2025-11-01 19:40:36,2025-10-27 19:40:36
1768,583,161,2,383.1,39.12,2025-08-13 19:40:36,2025-11-05 19:40:36
1769,583,123,1,39.38,29.99,2025-09-27 19:40:36,2025-11-02 19:40:36
1770,584,168,1,451.51,44.28,2025-08-09 19:40:36,2025-11-03 19:40:36
1771,584,25,2,178.61,10.85,2025-08-14 19:40:36,2025-11-06 19:40:36
1772,584,109,3,307.39,31.25,2025-08-19 19:40:36,2025-10-31 19:40:36
1773,585,108,1,312.4,29.75,2025-09-01 19:40:36,2025-10-12 19:40:36
1774,585,163,2,70.83,29.42,2025-09-23 19:40:36,2025-10-12 19:40:36
1775,585,50,1,419.46,3.01,2025-08-24 19:40:36,2025-11-06 19:40:36
1776,585,122,1,498.98,7.47,2025-10-17 19:40:36,2025-10-23 19:40:36
1777,585,26,3,174.5,32.51,2025-08-14 19:40:36,2025-10-30 19:40:36
1778,586,86,2,260.11,23.77,2025-09-14 19:40:36,2025-10-21 19:40:36
1779,586,53,3,140.68,23.95,2025-11-01 19:40:36,2025-10-14 19:40:36
1780,586,45,3,6.73,20.08,2025-10-09 19:40:36,2025-10-08 19:40:36
1781,586,57,1,141.38,39.14,2025-09-21 19:40:36,2025-10-15 19:40:36
1782,586,151,1,147.49,46.53,2025-10-30 19:40:36,2025-10-14 19:40:36
1783,587,125,3,475.99,37.51,2025-09-06 19:40:36,2025-10-31 19:40:36
1784,588,45,1,443.09,17.56,2025-10-03 19:40:36,2025-10-12 19:40:36
1785,589,8,3,196.76,37.77,2025-10-05 19:40:36,2025-10-24 19:40:36
1786,589,155,3,460.85,42.17,2025-08-14 19:40:36,2025-10-21 19:40:36
1787,589,101,3,90.51,11.9,2025-09-21 19:40:36,2025-10-18 19:40:36
1788,589,28,3,188.96,49.89,2025-08-26 19:40:36,2025-10-22 19:40:36
1789,589,191,1,62.0,34.51,2025-10-22 19:40:36,2025-10-26 19:40:36
1790,590,82,3,149.71,33.36,2025-08-18 19:40:36,2025-10-21 19:40:36
1791,590,4,3,278.18,33.32,2025-10-20 19:40:36,2025-10-21 19:40:36
1792,590,28,3,82.03,34.11,2025-09-05 19:40:36,2025-10-21 19:40:36
1793,590,102,3,407.04,10.88,2025-10-21 19:40:36,2025-10-17 19:40:36
1794,590,83,2,396.26,42.23,2025-10-06 19:40:36,2025-10-22 19:40:36
1795,591,67,1,373.58,8.02,2025-08-24 19:40:36,2025-10-26 19:40:36
1796,591,74,3,295.54,37.71,2025-10-16 19:40:36,2025-10-28 19:40:36
1797,591,112,1,386.46,15.55,2025-10-31 19:40:36,2025-10-30 19:40:36
1798,591,85,1,163.49,20.01,2025-11-06 19:40:36,2025-11-01 19:40:36
1799,591,139,2,483.38,4.28,2025-08-23 19:40:36,2025-11-01 19:40:36
1800,592,55,1,99.65,30.85,2025-10-06 19:40:36,2025-10-29 19:40:36
1801,592,183,3,367.15,28.92,2025-08-31 19:40:36,2025-10-07 19:40:36
1802,592,24,3,374.75,47.29,2025-08-08 19:40:36,2025-11-03 19:40:36
1803,592,113,3,402.07,32.06,2025-10-27 19:40:36,2025-10-15 19:40:36
1804,592,194,2,238.93,30.73,2025-10-31 19:40:36,2025-11-05 19:40:36
1805,593,160,3,440.38,1.28,2025-10-28 19:40:36,2025-10-08 19:40:36
1806,593,183,1,171.94,6.38,2025-09-18 19:40:36,2025-10-28 19:40:36
1807,593,132,1,466.92,47.3,2025-10-09 19:40:36,2025-10-21 19:40:36
1808,593,2,3,333.01,35.1,2025-09-09 19:40:36,2025-11-05 19:40:36
1809,594,61,1,490.81,12.2,2025-10-21 19:40:36,2025-10-28 19:40:36
1810,594,17,3,128.74,29.26,2025-08-19 19:40:36,2025-10-15 19:40:36
1811,594,78,3,209.93,9.65,2025-10-16 19:40:36,2025-10-08 19:40:36
